HoofdlemmaURL;Hoofdlemma;Literatuur;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00519.php;ethopoeia;R.J. Resoort, Een schoone historie vander borchgravinne van Vergi. Onderzoek naar de intentie en gebruikssfeer van een zestiende-eeuwse prozaroman (1988);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01622.php;prozaroman;R.J. Resoort, Een schoone historie vander borchgravinne van Vergi. Onderzoek naar de intentie en gebruikssfeer van een zestiende-eeuwse prozaroman (1988);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03288.php;amateurtoneel;R.J.M. Rennenberg, Het Vlaamse amateurtoneel: topografie van een verzuiling (2002);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00502.php;encyclopedie-1;R.L. Collison, Encyclopedias: their history throughout the ages (19662);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01183.php;index-1;R.L. Collison, Indexes and indexing (19724);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04143.php;sequentia;R.L. Crocker, The early medieval sequence (1977);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00747.php;bestseller;R.L. Dudowitz, The myth of a superwoman: women's bestsellers in France and the United States (1990);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01451.php;pastorale-2;R.L. Ehrenstein, De herder en de hoveling: een onderzoek naar de aard en de functies van pastorale toneelvoorstellingen aan de hoven van Noord-Italië in de 16e eeuw (1978);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01682.php;rederijkerstoneel;R.L. Erenstein (hoofdred.), Een theatergeschiedenis der Nederlanden (1996);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02027.php;troop-2;R.L. Erenstein (hoofdred.), Een theatergeschiedenis der Nederlanden (1996), p. 2-9.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04052.php;kerstspel;"R.L. Erenstein (red.), Een theatergeschiedenis der Nederlanden (1996"";"" reprint 2001), p. 2-9.";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04456.php;toneelspel-1;"R.L. Erenstein (red.), Een theatergeschiedenis der Nederlanden (1996"";"" reprint 2001). ";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03234.php;theater-2;"R.L. Erenstein (red.), Een theatergeschiedenis der Nederlanden (1996;"" reprint 2001)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01706.php;liturgisch drama;"R.L. Erenstein (red.), Een theatergeschiedenis der Nederlanden (1996;"" reprint 2001), p. 2-9, 24-29";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04917.php;ensemblespel;R.L. Erenstein (red.), Een theatergeschiedenis der Nederlanden. Tien eeuwen drama en theater in Nederland en Vlaanderen (1996), p. 666-671.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03233.php;theater-1;"R.L. Erenstein (red.), Een theatergeschiedenis der Nederlanden. Tien eeuwen drama en theater in Nederland en Vlaanderen (1996;"" reprint 2001)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03238.php;toneel-3;"R.L. Erenstein (red.), Een theatergeschiedenis der Nederlanden. Tien eeuwen drama en theater in Nederland en Vlaanderen (1996;"" reprint 2001)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00784.php;drama;"R.L. Erenstein (red.), Een theatergeschiedenis der Nederlanden; tien eeuwen drama en theater in Nederland en Vlaanderen (1996;"" reprint 2001)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03348.php;driekoningenspel;R.L. Erenstein, ‘Het liturgisch drama Ordo Stellae wordt gekopieerd te Munsterbilzen’ in id. (red.), Een theatergeschiedenis der Nederlanden (1996), p. 2-9.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04414.php;quem quaeritis-troop;R.L. Erenstein, ‘Het liturgisch drama Ordo Stellae wordt gekopieerd te Munsterbilzen’ in R.L. Erenstein (red.), Een theatergeschiedenis der Nederlanden (1996), p. 2-9. ;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01532.php;passiespel;R.L. Erenstein, ‘The Passion Plays in Tegelen: An investigation into the function of a passion play’ in Theatre Research International (1991), p. 29-39;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03300.php;anti-illusionistisch toneel;R.L. Erenstein, ‘Zomerspelen in Laren onder leiding van Royaards en Verkade’ in R.L. Erenstein (red.), Een theatergeschiedenis der Nederlanden (1996), p. 552-559.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00671.php;commedia dell'arte;R.L. Erenstein, De geschiedenis van de commedia dell’arte (1985);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00784.php;drama;R.L. Erenstein, Tekst in ogenschouw (1973);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03155.php;Russisch formalisme;R.L. Jackson & S. Rudy (red.), Russian formalism: a retrospective glance (1985);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04253.php;urban legend;R.L. Mack, The wonderful and surprising history of Sweeney Todd. The life and times of an urban legend (2008).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03369.php;editie;R.L.K. Fokkema, ‘Het opportunisme van de editietechniek, of het wenkend perspectief der varianten’ in Tijdschrift Nederlandse taal- en letterkunde 109 (1993) 3, p. 267-283;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03975.php;oeuvre;R.L.K. Fokkema, ‘Verzamelde gedichten: een loze term’ in De nieuwe taalgids 69 (1976), p. 89-101.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04476.php;verzameld werk;R.L.K. Fokkema, ‘Verzamelde gedichten: een loze term’ in Nieuwe taalgids 69 (1976) 2, p. 89-101;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03272.php;Vijftigers;R.L.K. Fokkema, Het komplot der Vijftigers (1979);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02136.php;variant;R.L.K. Fokkema, Varianten bij Achterberg (19802), m.n. deel II;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03613.php;entropie;R.M. Gray, Entropy and information theory (1990);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_05407.php;internet meme;R.M. Milner, The world-made meme (2013);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02609.php;leesbibliotheek;R.M. Rosen, Making mockery: the poetics of ancient satire (2007);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00834.php;fictie;R.M. Sainsbury, Fiction and fictionalism (2010);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00419.php;heliogravure;"R.M. Verhoogt, Kunst in reproductie;"" de reproductie van kunst in de negentiende eeuw en in het bijzonder van Ary Scheffer (1795-1858), Jozef Israels (1824-1911) en Lourens Alma-Tadema (1836-1912) (2004).";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03318.php;causerie;R.M. Verona, Les “salons” de Sainte-Beuve. Le critique et ses muses (1999).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01157.php;hortus conclusus;R.M.T. Zemel, ‘De hoofse wereld in de Beatrijs’ in Spektator 12 (1982-1983), p. 345-376.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00359.php;conjointure;R.M.T. Zemel, Op zoek naar Galiene. Over de Oudfranse Fergus en de Middelnederlandse Ferguut (1991), m.n. p. 69-114.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00387.php;currente calamo;R.M.T. Zemel, Op zoek naar Galiene. Over de Oudfranse Fergus en de Middelnederlandse Ferguut (1991), p. 274-275.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00668.php;cento;R.M.T. Zemel, Op zoek naar Galiene. Over de Oudfranse Fergus en de Middelnederlandse Ferguut (1991), p. 69;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00459.php;Doppelweg-structuur;R.M.T. Zemel, Op zoek naar Galiene. Over de Oudfranse Fergus en de Middelnederlandse Ferguut (1991).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01323.php;locus amoenus;R.M.T. Zemel. ‘De hoofse wereld in de Beatrijs’ in Spektator 12 (1982-1983), p. 345-376;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00454.php;dodendans;"R.P. Dreier, 'Dansen met de dood;"" geschilderde boetepreken in de late Middeleeuwen' in Geschiedenis Magazine 46 (2011), p. 17-21";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00454.php;dodendans;R.P. Dreier, Der Totentanz - ein Motiv der kirchlichen Kunst als Projektionsfläche für profane Botschaften (1425-1650) (2010);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01392.php;Moderne Devotie;R.R. Post, The Modern Devotion, confrontation with Reformation and Humanism (1968);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03954.php;New Journalism;R.S. Boynton, The new journalism: conversations with America's best nonfiction writers on their craft (2005);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04102.php;rapsode;R.S. Kawashima, Biblical narrative and the death of the rhapsode (2004).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01166.php;iconografie;R.S. Loomis, Arthurian legends in medieval art (1938);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00895.php;graalroman;R.S. Loomis, The Grail, from Celtic myth to Christian symbol (1963);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02488.php;Parnassiens;R.T. Denommé, The French Parnassian poets (1972);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02778.php;receptie-esthetica;R.T. Segers (red.), Lezen en laten lezen (1981);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04964.php;methode;R.T. Segers (red.), Vormen van literatuurwetenschap (1985);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02778.php;receptie-esthetica;R.T. Segers, Het lezen van literatuur (1980);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02787.php;reële lezer;R.T. Segers, Het lezen van literatuur (1980).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03153.php;ruimte;R.T. Tally, Spatiality (2013).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00811.php;estheticisme;"R.V. Johnson, Aestheticism (The Critical Idiom, 1969;"" reprint 1973)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04037.php;planh;R.V. Sharman, The cansos and sirventes of the troubadour Giraut de Bornelh: a critical edition (1989).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02563.php;atlas;R.V. Tooley, Maps and map-makers (19877);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03642.php;fanfiction;R.W. Black, Adolescents and online fan fiction (2008);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03092.php;narratologie;R.W. Brednich (red.), Erzählkultur: Beiträge zur kulturwissenschaftlichen Erzählforschung (2009);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04284.php;vorticisme;R.W. Dasenbrock, The literary vorticism of Ezra Pound and Wyndham Lewis: toward the condition of painting (1985).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02044.php;beeldspraak;R.W. Gibbs & H.L. Colston, Interpreting figurative meaning (2012);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02914.php;ut pictura poesis;"R.W. Lee, Ut pictura poesis; the humanistic theory of painting (1967)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02628.php;initiaal-1;R.W. Scheller, A survey of medieval model books (1963);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00629.php;euphuism;R.W. Zandvoort, ‘What is Euphuism?’ in Collected papers, dl. 2 (1970), p. 12-21;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01033.php;impressionisme;R.W.A. King, De omwenteling van Parijs: over de geboorte van het impressionisme (vert. R.J.H. Jonkers, 2006);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02501.php;Pindarische ode;"R.W.B. Burton, Pindal's Pythian odes"";"" essays in interpretation (1962)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01999.php;anafoor-1;R.W.F. Nouwen, Plural pronominal anaphora in context: dynamic aspects of quantification (diss., 2003).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01351.php;marge;R.W.H.P. Scheller, Opmaak & Mise-en-page. Een onderzoek naar de beginselen der vroegste boekkunst (1966);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02577.php;Bijzondere Collecties;"Raad voor Cultuur, Het tekort van het teveel""; over de rijksverantwoordelijkheid voor cultureel erfgoed. Advies Erfgoedselectiebeleid deel I en deel II (2005)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02755.php;titelbeschrijving;RDA-toolkit (2011).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02756.php;RDA;RDA-toolkit (2011).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02763.php;triviaalliteratuur;Reading for pleasure: gender and popular genres, themanummer van The journal of popular culture (2001);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02779.php;rede(voering);Recherches rhétoriques, themanummer van Communications (1970);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02549.php;squib;Redaktie Spektator, ‘Voorwoord’ in Spektator 6 (1976-1977), p. 377;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01221.php;kaderwerk;Regels voor de titelbeschrijving (196811), p. 30-31.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01674.php;redactiereeks;Regels voor de titelbeschrijving (196811), p. 31;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00398.php;deelwerk;Regels voor de titelbeschrijving (197113);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02061.php;uitgeversreeks;Regels voor de titelbeschrijving (197113);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01175.php;impressum;Regels voor de titelbeschrijving, 1: Beschrijvingsregels voor niet-seriële publikaties (1978), p. 41-47;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02707.php;reisbeschrijving;Reizen, themanummer van Opossum. Tijdschrift voor historische en kunstwetenschappen (1994);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01697.php;renaissance;Renaissance studies (tijdschrift 1986-);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03879.php;literatuurdidactiek;Research into Literary Socialization and Education / Literaturdidaktische Lese- und Unterrichtsforschung, themanummer van SPIEL (1996);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02710.php;robinsonade;Robinson, la robinsonnade et le monde des choses, themanummer van Études françaises (1997);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00916.php;formalisme;Russies formalisme. Teksten van Sjklowskij, Jakobson, Ejchenbaum en Tynjanov (1982);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03155.php;Russisch formalisme;Russies formalisme: teksten van Sjklovskij, Jakobson, Ejchenbaum en Tynjanow (1982);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02997.php;zangspel;S Dresden, Algemene muziekleer (197912);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02858.php;stijlfiguren;S. Adamson, G. Alexander & K. Ettenhuber (red.), Renaissance figures of speech (2007);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02993.php;woord- en zinfiguren;S. Adamson, G. Alexander & K. Ettenhuber (red.), Renaissance figures of speech (2007);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03604.php;ekfrasis;S. Adamson, G. Alexander & K. Ettenhuber (red.), Renaissance figures of speech (2007), p. 115-129;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02292.php;hysteron proteron;S. Adamson, G. Alexander & K. Ettenhuber (red.), Renaissance figures of speech (2007), p. 133-145.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03188.php;synoniem;S. Adamson, G. Alexander & K. Ettenhuber (red.), Renaissance figures of speech (2007), p. 17-35;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00950.php;hyperbool;S. Adamson, G. Alexander & K. Ettenhuber (red.), Renaissance figures of speech (2007), p. 197-213.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03918.php;metaleps(is);S. Adamson, G. Alexander & K. Ettenhuber (red.), Renaissance figures of speech (2007), p. 217-233.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_05291.php;stijlfout;S. Adamson, G. Alexander & K. Ettenhuber (red.), Renaissance figures of speech (2007), p. 237-251.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03121.php;periode-2;S. Adamson, G. Alexander & K. Ettenhuber (red.), Renaissance figures of speech (2007), p. 61-77.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01609.php;prosopopoeia;S. Adamson, G. Alexander & K. Ettenhuber (red.), Renaissance figures of speech (2007), p. 97-112.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00908.php;feministische literatuurkritiek;S. Andermahr e.a. (red.), A glossary of feminist theory (1997);
